has_healthy_diet,apple,banana,carrot,spinach,broccoli,orange,strawberry,grapes,gummy_candy
1.000000000000000000e+00,-1.147902875190008887e+00,8.893554088928533330e-02,-1.464532368313588684e+00,-1.027230596687659370e+00,-7.506979365041611674e-01,nan,-3.626109504369171010e-01,-4.478664117764605823e-01,1.954692515411246223e+00
0.000000000000000000e+00,3.524624971887139191e-01,3.389945104748260385e-01,-3.697007452087748836e-01,-5.963716676367777358e-01,-2.186406440017150565e+00,9.687405319235582457e-01,4.483097057563791288e-01,-1.791659932134133382e-01,-1.372267018362557378e-01
0.000000000000000000e+00,7.361442622610551156e-01,-1.554710073079853094e+00,-5.898813315538055102e-01,nan,1.771509282486746217e+00,8.756555318533006949e-01,-2.202692641135364227e+00,-1.513761626639975599e+00,-1.323456733574862876e-01
1.000000000000000000e+00,-4.724402120724247034e-01,-1.324382208076888334e+00,1.944762237650489389e+00,3.125399139825791872e-01,4.748163228630915000e-01,-6.920149492322138496e-01,nan,-3.804327609820117861e-01,-2.833431737074993961e-01
1.000000000000000000e+00,6.110019598252598438e-01,-1.628997565060299690e+00,1.597027859850982612e+00,nan,1.280944208780424365e+00,-1.075419756618818390e+00,-9.231651240281930626e-01,-1.161900221599812211e+00,2.502976726648388772e-01
1.000000000000000000e+00,6.598330191824608448e-02,-4.644118192311805227e-01,-1.014069192885279413e+00,-1.266596269730842383e+00,-4.848390047065598285e-02,-4.655867795886001193e-01,nan,1.547089486131609570e+00,-8.232567819273391152e-02
1.000000000000000000e+00,1.270042933926925244e+00,-5.332521826826965849e-01,2.447762837986568740e-01,-5.547601625633489381e-02,-1.697622309518122652e+00,1.428338306263912783e+00,-1.351536070324158845e-01,7.464182196329605112e-01,-7.520287224615593846e-01
0.000000000000000000e+00,-1.648443815797646372e-01,-8.668523599233547428e-01,1.235998482763393413e+00,3.114093474506757220e-01,3.670535266808881425e-01,1.358184147104978923e+00,1.156341296899022986e+00,7.653425361362853341e-01,-1.421727347037462730e+00
0.000000000000000000e+00,-6.956791195166835973e-01,-1.003888136011352739e+00,7.275336936257992271e-01,1.706519417500514113e-01,-1.390512433630594735e+00,-1.887442130112275407e-01,-1.494112335718778439e+00,-5.315648806975988017e-02,-1.655372503987184718e+00
1.000000000000000000e+00,5.288274933846128789e-01,3.779626260340735455e-01,1.907948493346881547e+00,8.478732894973424195e-01,-4.229142558225027493e-01,8.180700932744859877e-01,-1.397663880945178461e+00,-9.624726036810854479e-01,3.331425320751100205e-01
1.000000000000000000e+00,-2.158249662747927289e+00,-3.716078493388303566e-02,-1.020263292118420706e+00,1.013070551532635477e-01,-1.077736358047263421e+00,4.242481374551887452e-01,1.932742366738961909e-02,nan,6.734534101622120794e-03
1.000000000000000000e+00,-7.686428049614663083e-01,-2.468858558272828962e-01,-1.344236397016731477e+00,4.061372547054399873e-01,5.898502463152722752e-01,2.469196036692817842e+00,nan,-2.677945736751827233e-01,-5.757585244382156242e-01
0.000000000000000000e+00,2.121137011312240750e-01,3.816905344796136523e-01,-5.337484442851077315e-02,1.086325916873032149e+00,-6.169795037547775030e-01,9.861740478907120577e-01,5.384978536410824912e-01,-1.202991989894652315e-02,-3.149366407571454474e-01
1.000000000000000000e+00,2.426667758731369418e+00,-8.170086507420794009e-01,2.979331769684146480e-01,-7.502190702421325241e-01,1.785620748621305820e+00,8.868263287992036448e-01,-6.783498788411440605e-01,5.125949934312283851e-01,2.576957212765553784e-01
1.000000000000000000e+00,-5.166247619747387221e-01,7.581642172281732872e-01,3.893053911044101478e-01,2.156987138859522701e-01,-4.191971124232875962e-02,4.310544925996512289e-01,2.293876614924594548e-01,5.909333302501734025e-02,-6.410159159875634671e-01
0.000000000000000000e+00,1.693766240762492492e+00,-1.050419943348547047e+00,4.276362188797450115e-01,-3.202407423014329013e-01,1.759547269449299733e+00,-9.034825372238406427e-01,-7.352632617603320764e-01,-9.698180632618252917e-01,nan
1.000000000000000000e+00,-1.373050659568641807e+00,-4.785284947577662651e-01,-2.152365822854284794e+00,2.404213541280905142e-01,-5.002148587562625925e-01,-1.488056743931853054e+00,1.085609402974058613e+00,-1.307666898384939325e+00,7.969436900282153013e-01
1.000000000000000000e+00,-7.010408239878044290e-01,1.601571377895425918e+00,7.495505389261462037e-01,-1.008047870874028140e+00,-9.170825522103063232e-01,6.055252052243099703e-01,-2.623781307101668014e-01,-1.693425070213655514e-01,1.272238861772097884e+00
0.000000000000000000e+00,-7.486888733699564868e-01,9.129377217545447953e-02,9.546277936523059893e-01,8.091174883856002698e-01,-1.596126675206724910e-01,-2.889058808526582256e-01,-1.738815462520931554e+00,-1.056244992665195781e+00,3.183592265747335892e-01
0.000000000000000000e+00,-1.378821889422361946e-01,7.492707856622637941e-02,1.039253609634060549e+00,-1.187323109062274451e+00,-2.361803022326499635e-01,1.887109634112177081e-01,-7.041599375745160039e-01,1.431477113927416944e+00,9.085868016131475322e-01
1.000000000000000000e+00,2.901333270887554994e-01,1.794231779328586462e+00,-1.498895279610142239e+00,-7.726281105681772135e-03,3.663369689340610358e-01,-9.145550467939220773e-01,3.007145418177283314e-01,-1.106582493787878096e+00,6.905573182742531513e-01
0.000000000000000000e+00,1.057834768128906644e+00,2.723334011283283229e-01,-1.852797815064945786e+00,-9.667935211660345640e-01,5.647100032131607827e-01,2.119864351236580222e-02,-2.694002617692488055e+00,1.242830383868240407e+00,1.366565062538323549e-01
0.000000000000000000e+00,nan,9.949555975666641849e-01,-6.775400129068989141e-01,-6.884521176042146529e-01,3.583526510140361832e-01,1.781038459242294758e+00,1.623587177972886320e+00,3.597114989041066413e-01,4.623856588503197362e-01
0.000000000000000000e+00,7.914989320848250243e-01,-1.256983675369349074e+00,6.441483371519824974e-01,-7.340734681435281406e-01,nan,-2.274676276073373249e-01,5.012083271142143692e-01,1.181034650064601010e-01,-3.073030270821299759e+00
0.000000000000000000e+00,1.788917117051806172e-01,6.421529522992627248e-01,4.459283483384536839e-01,-1.025859462085796370e-01,nan,nan,4.376733001931062961e-01,1.044491894050568748e+00,3.625929996965988056e-01
1.000000000000000000e+00,-8.980177534142035345e-01,-2.438337413779622320e+00,-4.771209020180814386e-01,7.609455258811165246e-01,-3.530963314178058310e-01,8.011783722817295006e-01,1.487281759202729869e-01,1.288066070262184670e+00,-2.952167071206611149e-01
1.000000000000000000e+00,4.676148265676880467e-01,5.058850645353591968e-01,1.501601872631193046e+00,-1.706637306334277904e+00,-4.584082745531575798e-01,8.485161053885038607e-01,1.545896479778648080e+00,2.400715126420803480e-01,-2.927041644214869454e-01
0.000000000000000000e+00,7.571183686744447083e-01,nan,-3.596616786673071942e-01,nan,1.180527262411969369e+00,1.890458993274451771e+00,7.426049592352919060e-01,4.413889666559312613e-02,-5.407517603790820693e-02
1.000000000000000000e+00,5.573965571936229102e-01,-1.156728424794501719e-01,1.896404990223882481e-01,-1.057876264530874799e+00,1.297057196491159026e+00,-1.140184727148678467e+00,-4.321117604530125833e-01,9.759326085181381505e-02,1.990986879888638761e+00
1.000000000000000000e+00,-4.226829848523273592e-01,-6.660158139603963301e-01,-5.508169173337937874e-01,1.658897167611312451e+00,-2.812346993506021242e+00,-1.002738012148586932e+00,2.731288709159551686e+00,5.908820734916369055e-01,-1.105984949339219980e+00
0.000000000000000000e+00,-4.191798217477153005e-02,6.745456606786166820e-02,8.461252459056058939e-01,1.839502002822563487e+00,3.885516812792154662e-01,-5.397883030129607684e-01,7.870844420982042733e-01,-6.982526968628610664e-01,-1.033337495989029353e+00
1.000000000000000000e+00,-1.759908871956445076e+00,-1.565128394500400866e+00,-8.964451561242718913e-01,-1.177789767700871071e+00,3.132365273747173551e-01,-1.199401825824035317e+00,-3.143666302024743953e+00,-1.043911774589465713e+00,-4.718596477214193619e-01
0.000000000000000000e+00,-6.054494878719653972e-01,1.519524679309184334e+00,-6.135425592891501356e-01,8.809234631991978981e-01,-1.898259968086171007e-02,-4.230472567259873501e-02,-8.353802888480369448e-01,-5.878265158076715485e-02,-7.650961268974169061e-01
1.000000000000000000e+00,1.700243142545705133e-01,-2.362496326236881994e-01,-9.446279331916002109e-01,9.918943397005952622e-01,4.268404800214253281e-01,-4.480627341422482313e-01,1.454930470353100191e-01,-8.382252150196364826e-02,-8.675909372632738537e-01
1.000000000000000000e+00,7.049622902116384204e-02,-6.210117548073744720e-01,-9.449338356200992495e-01,-1.622767330266524866e+00,-3.586073535386307132e-01,5.669706595837233909e-01,-6.946593533788596453e-01,2.520708692157969555e+00,8.856856536527323298e-01
1.000000000000000000e+00,1.304330132660478148e+00,7.952430120737585817e-01,1.852864974938572828e+00,-7.870019834725421326e-01,-2.560737385658621523e+00,-4.461256083528830629e-01,5.582185755475376210e-01,1.515169717479784572e-01,2.754726109677836932e-01
0.000000000000000000e+00,1.320910002669872352e+00,3.820575744624996051e-01,nan,-9.395627418527588981e-01,-1.095393689216036748e+00,1.614113923024487640e+00,1.009015351470678584e-01,-6.232291834461348712e-01,-6.213944935471181763e-01
1.000000000000000000e+00,-6.491231216382575830e-01,-7.089590210458417419e-01,-1.283147802603659793e+00,-1.500420402220508542e+00,-1.950043776544191643e-01,-5.929258703203994507e-01,1.107159285443295227e+00,2.930766532669165647e-01,2.653176800779831201e-01
0.000000000000000000e+00,-7.431204075544506349e-01,-1.210284157799756954e-01,3.610011036314403343e-01,7.161957397126753611e-01,-9.389182651836551485e-02,1.079123779324208998e+00,7.989308907942712853e-03,7.928471185176798608e-01,-4.898522085891502953e-01
0.000000000000000000e+00,-1.812588366568641751e+00,2.683589880185226484e-01,7.253240631466255639e-01,5.753473318075694731e-01,4.221866614374399918e-01,-3.485869659549872823e-01,-8.067462514455923106e-01,5.517282690437804726e-01,4.264474161982750311e-01
0.000000000000000000e+00,-5.608990908438262757e-01,1.109424189192056875e+00,nan,-5.835233787910404368e-01,1.636425212341664936e+00,8.685819377339126790e-01,-3.580093058910225889e-01,2.873807096435505026e-01,1.547922445238383293e-01
1.000000000000000000e+00,-2.745613864977378249e+00,-9.064739494733816683e-01,-5.084661710928152500e-02,-3.566114765593061953e-01,2.471025648304205624e-01,1.129482312947919898e+00,-3.215357846539274589e-01,-1.057654796122864838e+00,3.248516585110452493e-01
0.000000000000000000e+00,-3.266233335678034866e-01,-1.560635008219026509e-01,-2.917737191530786478e-01,2.241837800010985760e+00,-2.240704260997945063e+00,-3.883339031326461521e-01,-3.689025648392051712e-03,-7.811424922827787665e-01,8.998258321282830430e-01
1.000000000000000000e+00,nan,-4.775461848854060942e-02,-2.706737553436941446e-01,-1.119568342316469983e-01,-1.047866536478107152e-01,-7.837302812576266153e-02,-1.879991015167994939e-01,2.524493145923927817e-01,7.532120648278650688e-01
1.000000000000000000e+00,-1.230260147598576825e+00,-1.050663899233148957e+00,-1.748518029483523639e+00,8.663974003575994898e-01,2.503232931904631475e-01,5.052675159327706389e-01,-1.429498238363468454e+00,1.784948122880138266e+00,-6.088509081453576943e-01
0.000000000000000000e+00,1.682058071112558784e-01,nan,-9.869797557960718892e-01,-5.463243585126668078e-01,1.791717746008742451e-01,2.857473075464706191e+00,3.011247428520242853e-01,1.606361150630718271e+00,1.205673145191955564e+00
0.000000000000000000e+00,3.680100364945187441e-01,-9.891957716306787329e-01,1.059753610818235048e+00,-1.498110341648047017e+00,1.600875123677091949e+00,nan,-2.650223547298176108e+00,-3.405060950318389290e-01,6.539478209229404593e-01
0.000000000000000000e+00,-2.370238730397667137e-01,7.150058109935732986e-01,-8.500241677122954975e-01,-1.305982372787607426e+00,-7.144540304760538252e-02,3.156566728991478527e-02,-3.483843510623214068e-01,1.227291146642192521e+00,-8.502073751390576417e-01
1.000000000000000000e+00,3.131656073323494383e-01,6.796997116362522851e-02,-1.556715952136083381e+00,-1.319030183668512324e+00,1.191101624863140883e-02,1.981199998686963948e+00,5.792698118988109934e-01,-1.725634825144632734e+00,-3.110488065119337620e+00
1.000000000000000000e+00,7.330535930043797777e-01,-9.621348292819902059e-02,1.141265969510369516e+00,-8.807179207114415043e-01,3.502124978585262061e-01,8.461734630278626712e-01,-4.474636382064818285e-01,-4.260855702310654136e-01,2.526283109839048621e-02
0.000000000000000000e+00,5.426763465603288150e-01,-1.433400451191093813e-02,9.739963377594864635e-01,-4.619351892670299775e-01,-1.328395205463109630e+00,1.976975368113179865e+00,-6.046337365424463428e-01,-5.684420837177472929e-01,-6.580332107218435367e-02
1.000000000000000000e+00,6.718110965398117751e-02,-3.866836424882828527e-01,-1.743389694900903883e-02,-3.976223142817395667e-02,1.748193270208069638e-01,nan,1.880876307007849357e+00,-1.472883135345575412e-01,5.806226194469853441e-01
0.000000000000000000e+00,-1.378101341534024193e+00,-4.710002612492502072e-01,-6.723158663204145125e-01,1.469723764508545250e+00,-5.858136068358827941e-01,7.580799869400912661e-01,-6.504204526731951486e-01,-4.526189396539440635e-01,-2.455501652006859548e-01
1.000000000000000000e+00,1.283845126829300298e+00,-1.889852659030118565e+00,-1.315663555274432683e+00,-1.947305165689816819e+00,-1.087502119761450281e+00,-8.116000511921072080e-01,-1.614481254090389006e+00,-7.341477466146689723e-01,-2.014714480933414986e+00
1.000000000000000000e+00,-1.017988723767681236e+00,1.200420399910200553e+00,4.035880702811028287e-01,1.874676721725277162e-01,-1.002778556279114497e+00,-1.536084959044724085e+00,-1.139156075534280665e+00,-4.320982689601498422e-02,8.681767797266682907e-01
1.000000000000000000e+00,9.023674171353204265e-01,6.306123624833329666e-01,-7.375568640679441845e-01,2.454983240398803460e-02,-3.213425300372458882e-01,-2.011897634947502622e-01,nan,-1.762000237003612524e+00,-2.346768159222608618e-01
1.000000000000000000e+00,1.211748907196156688e+00,-1.465891495033538217e+00,-6.437474252662503948e-01,-5.290384975676395429e-01,-2.232897220539845073e-01,nan,5.952860603380394355e-01,6.662872825131440635e-01,5.083753250179476879e-01
1.000000000000000000e+00,-8.703736742910813673e-01,8.651079078729512206e-02,-8.994402395690874741e-01,-3.325966607715126755e-01,2.153467927170877871e+00,9.569537759625597328e-02,-1.187526575987173372e+00,1.803353406639138512e-01,-1.351795926063309672e+00
0.000000000000000000e+00,-1.199010392515011736e+00,-1.041123135948790912e+00,-4.443094521956835186e-01,9.369689955892015476e-01,5.783981980168391157e-01,5.229953282473283060e-01,-1.098924565590542413e+00,-5.413143554356486531e-01,2.720011068831883483e-01
0.000000000000000000e+00,-6.283199853884129382e-01,nan,4.413586925299495256e-01,-3.487726812013020039e-01,2.260595891020252546e-01,1.592728456019568473e+00,-1.718587989869975463e-01,1.179337809719206209e+00,5.593700673073581653e-01
0.000000000000000000e+00,-1.467241993486766649e+00,-1.102137029263524193e+00,-8.335958830698964039e-01,-8.548349169327833508e-01,-9.028974610681420043e-02,6.146440480818222696e-01,1.255158416704722724e+00,3.081750887250822579e-01,-4.456795560532098022e-01
1.000000000000000000e+00,-2.082241243629874283e+00,7.058957541733794361e-02,2.577019369499128701e-02,1.829287535389576835e-01,2.106240297703332764e+00,1.240596546193072136e+00,7.850609182499858063e-01,-9.620771300715997842e-01,-5.129947491967434825e-01
1.000000000000000000e+00,-9.484460692850216201e-02,-7.754071240103536100e-01,5.004645249851180644e-01,3.569088492157045378e-01,-1.088307793054692496e+00,1.196816709096124365e+00,1.023103338088603015e-01,-1.729071146742251264e+00,-5.134285834496945394e-02
1.000000000000000000e+00,2.812064559229048299e-01,9.727923614357405491e-01,-3.374764031266163089e-01,8.279382674472072212e-01,1.871419867702157069e-01,-1.315054609037579425e+00,-1.415166773482513740e+00,1.122559870149348660e+00,1.195984178381769070e+00
1.000000000000000000e+00,3.229092304047229689e-01,1.495706721180028564e+00,1.056609849041606708e+00,6.836287294797210867e-01,-9.113114887336718484e-01,1.731428751032343394e+00,5.363014322082729768e-01,-3.858387746116216377e-01,-6.682700053052980094e-01
0.000000000000000000e+00,2.567837815138568902e-01,-1.671059084838454778e+00,6.996732753528626114e-01,-9.535708146940268248e-01,3.706081088242867416e-01,-5.216203373581594915e-01,-2.644187127247036306e-01,-7.569098727650648284e-01,-1.612294311808015190e-01
1.000000000000000000e+00,1.889379546017353917e+00,1.385059627048640607e+00,3.544789549954566743e-01,-2.529426556495236594e-02,8.442011906928850173e-01,1.129970394107556508e+00,-8.298183822075292371e-01,-7.743886763220220182e-02,-1.821958229568080290e+00
0.000000000000000000e+00,1.123102110260894904e+00,2.065024257700855514e+00,8.008262462308550489e-02,-2.125010124903016440e+00,6.088905165770310823e-01,-9.040891661490803033e-01,-6.633494416644599712e-01,6.265763897910038294e-01,2.545541255127243829e-01
